InternalSiteID,Alamat4,Funcloc
BKS-04-037,Kota Bekasi,100000006475
BKS-04-038,Kota Bekasi,100000006476
BKS-04-039,Kota Bekasi,100000006488
BKS-04-040,Kota Bekasi,100000006494
BKS-04-041,Kota Bekasi,100000006497
BKS-04-042,Kota Bekasi,100000007286
BKS-04-043,Kota Bekasi,100000007288
BKS-04-044,Kota Bekasi,100000007289
BKS-04-045,Kota Bekasi,100000007801
BKS-04-046,Kota Bekasi,100000007808
BKS-04-047,Kota Bekasi,100000007821
BKS-04-048,Kota Bekasi,100000007829
BKS-04-049,Kota Bekasi,100000007831
BKS-04-050,Kota Bekasi,100000012544
BKS-04-051,Kota Bekasi,100000012548
BKS-04-052,Kota Bekasi,100000012550
BKS-04-053,Kota Bekasi,100000018075
BKS-04-054,Kota Bekasi,100000018189
BKS-04-055,Kota Bekasi,100000018190
BKS-04-056,Kota Bekasi,100000021286
BKS-04-057,Kota Bekasi,100000041370
BKS-04-058,Kota Bekasi,100000055508
BKS-04-059,Kota Bekasi,100000055512
BKS-04-060,Kota Bekasi,100000056817
BLA-06-001,Kabupaten Blora,100000000073
BLA-06-002,Kabupaten Blora,100000001308
BLA-06-003,Kabupaten Blora,100000001310
BLA-06-004,Kabupaten Blora,100000024310
BLA-06-005,Kabupaten Blora,100000049407
BLA-06-006,Kabupaten Blora,100000049410
BLG-01-001,Kabupaten Toba Samosir,100000000074
BLG-01-002,Kabupaten Toba Samosir,100000001313
BLG-01-003,Kabupaten Toba Samosir,100000005821
BLG-01-004,Kabupaten Toba Samosir,100000005822
BLG-01-005,Kabupaten Toba Samosir,100000012426
BLG-01-006,Kabupaten Toba Samosir,100000012428
BLG-01-007,Kabupaten Toba Samosir,100000012431
BLG-01-008,Kabupaten Toba Samosir,100000057606
BLG-01-009,Kabupaten Toba Samosir,100000058687
BLG-01-010,Kabupaten Toba Samosir,100000058709
BLG-01-011,Kabupaten Toba Samosir,100000058710
BLG-01-012,Kabupaten Toba Samosir,100000058719
BLG-01-013,Kabupaten Toba Samosir,100000058735
BLI-08-001,Kabupaten Bangli,100000012895
BLI-08-002,Kabupaten Bangli,100000049490
BLK-10-001,Kabupaten Bulukumba,100000000075
BLK-10-002,Kabupaten Bulukumba,100000001319
BLK-10-003,Kabupaten Bulukumba,100000001321
BLK-10-004,Kabupaten Bulukumba,100000001323
BLK-10-005,Kabupaten Bulukumba,100000001325
BLK-10-006,Kabupaten Bulukumba,100000013908
BLK-10-007,Kabupaten Bulukumba,100000042567
BLK-10-008,Kabupaten Bulukumba,100000045123
BLK-10-009,Kabupaten Bulukumba,100000048422
BLK-10-010,Kabupaten Bulukumba,100000048437
BLK-10-011,Kabupaten Bulukumba,100000048443
BLK-10-012,Kabupaten Bulukumba,100000048448
BLK-10-013,Kabupaten Bulukumba,100000048452
BLK-10-014,Kabupaten Bulukumba,100000049516
BLK-10-015,Kabupaten Bulukumba,100000057843
BLK-10-016,Kabupaten Bulukumba,100000057873
BLN-09-001,Kabupaten Tanah Bumbu,100000000076
BLN-09-002,Kabupaten Tanah Bumbu,100000001326
BLN-09-003,Kabupaten Tanah Bumbu,100000001328
BLN-09-004,Kabupaten Tanah Bumbu,100000001330
BLN-09-005,Kabupaten Tanah Bumbu,100000007500
BLN-09-006,Kabupaten Tanah Bumbu,100000012437
BLN-09-007,Kabupaten Tanah Bumbu,100000012439
BLS-02-001,Kabupaten Bengkalis,100000000077
BLS-02-002,Kabupaten Bengkalis,100000001332
BLS-02-003,Kabupaten Bengkalis,100000001333
BLS-02-004,Kabupaten Bengkalis,100000001334
BLS-02-005,Kabupaten Bengkalis,100000001335
BLS-02-006,Kabupaten Bengkalis,100000001337
BLS-02-007,Kabupaten Bengkalis,100000001345
BLS-02-008,Kabupaten Bengkalis,100000001346
BLS-02-009,Kabupaten Bengkalis,100000001348
BLS-02-010,Kabupaten Bengkalis,100000001350
BLS-02-011,Kabupaten Bengkalis,100000001352
BLS-02-012,Kabupaten Bengkalis,100000005258
BLS-02-013,Kabupaten Bengkalis,100000007447
BLT-07-001,Kota Blitar,100000000350
BLT-07-002,Kota Blitar,100000000351
BLT-07-003,Kota Blitar,100000002088
BLT-07-004,Kota Blitar,100000010495
BLT-07-005,Kota Blitar,100000014454
BLT-07-006,Kota Blitar,100000014455
BLT-07-007,Kota Blitar,100000014456
BLT-07-008,Kota Blitar,100000014623
BLT-07-009,Kota Blitar,100000014624
BLT-07-010,Kota Blitar,100000014625
BLU-10-001,Kabupaten Bolaang Mongondow Selatan,100000001357
BNA-01-001,Kota Banda Aceh,100000000081
BNA-01-002,Kota Banda Aceh,100000001359
BNA-01-003,Kota Banda Aceh,100000001361
BNA-01-004,Kota Banda Aceh,100000001366
BNA-01-005,Kota Banda Aceh,100000012448
BNA-01-006,Kota Banda Aceh,100000012451
BNG-10-001,Kabupaten Buton Utara,100000001372
BNJ-01-001,Kota Binjai,100000000084
BNJ-01-002,Kota Binjai,100000001373
BNJ-01-003,Kota Binjai,100000001375
BNR-06-001,Kabupaten Banjarnegara,100000001380
BNR-06-002,Kabupaten Banjarnegara,100000001382
BNR-06-003,Kabupaten Banjarnegara,100000007402
BNT-09-001,Kabupaten Barito Selatan,100000001384
BNT-09-002,Kabupaten Barito Selatan,100000006712
BNT-09-003,Kabupaten Barito Selatan,100000012455
BON-09-001,Kota Bontang,100000006710
BPD-01-001,Kabupaten Aceh Barat Daya,100000000087
BPD-01-002,Kabupaten Aceh Barat Daya,100000001385
BPD-01-003,Kabupaten Aceh Barat Daya,100000001386
BPD-01-004,Kabupaten Aceh Barat Daya,100000001936
BPD-01-005,Kabupaten Aceh Barat Daya,100000014497
BPP-09-001,Kota Balikpapan,100000000088
BPP-09-002,Kota Balikpapan,100000001387
BPP-09-003,Kota Balikpapan,100000006448
BPP-09-004,Kota Balikpapan,100000007510
BPP-09-005,Kota Balikpapan,100000007515
BPP-09-006,Kota Balikpapan,100000008029
BPP-09-007,Kota Balikpapan,100000013642
BRB-09-001,Kabupaten Hulu Sungai Tengah,100000012464
BRB-09-002,Kabupaten Hulu Sungai Tengah,100000014499
BRB-09-003,Kabupaten Hulu Sungai Tengah,100000014500
BRB-09-004,Kabupaten Hulu Sungai Tengah,100000053496
BRG-08-001,Kabupaten Manggarai Timur,100000001399
BRG-08-002,Kabupaten Manggarai Timur,100000001400
BRG-08-003,Kabupaten Manggarai Timur,100000004855
BRG-08-004,Kabupaten Manggarai Timur,100000014501
BRK-10-001,Kabupaten Bolaang Mongondow Utara,100000001402
BRK-10-002,Kabupaten Bolaang Mongondow Utara,100000012465
BRK-10-003,Kabupaten Bolaang Mongondow Utara,100000012466
BRK-10-004,Kabupaten Bolaang Mongondow Utara,100000050500
BSB-02-001,Kabupaten Bintan,100000000092
BSB-02-002,Kabupaten Bintan,100000001403
BSB-02-003,Kabupaten Bintan,100000001404
BSB-02-004,Kabupaten Bintan,100000001406
BSB-02-005,Kabupaten Bintan,100000012467
BSK-02-001,Kabupaten Tanah Datar,100000006145
BSK-02-002,Kabupaten Tanah Datar,100000006506
BSK-02-003,Kabupaten Tanah Datar,100000012468
BSK-02-004,Kabupaten Tanah Datar,100000012471
BSK-02-005,Kabupaten Tanah Datar,100000012472
BSK-02-006,Kabupaten Tanah Datar,100000058744
BTA-03-001,Kabupaten Ogan Komering Ulu,100000001414
BTA-03-002,Kabupaten Ogan Komering Ulu,100000001415
BTA-03-003,Kabupaten Ogan Komering Ulu,100000001416
BTA-03-004,Kabupaten Ogan Komering Ulu,100000005396
BTA-03-005,Kabupaten Ogan Komering Ulu,100000005399
BTA-03-006,Kabupaten Ogan Komering Ulu,100000006069
BTA-03-007,Kabupaten Ogan Komering Ulu,100000012477
BTA-03-008,Kabupaten Ogan Komering Ulu,100000014502
BTA-03-009,Kabupaten Ogan Komering Ulu,100000047710
BTA-03-010,Kabupaten Ogan Komering Ulu,100000048204
BTA-03-011,Kabupaten Ogan Komering Ulu,100000051208
BTA-03-012,Kabupaten Ogan Komering Ulu,100000051210
BTA-03-013,Kabupaten Ogan Komering Ulu,100000051215
BTA-03-014,Kabupaten Ogan Komering Ulu,100000055766
BTG-06-001,Kabupaten Batang,100000000095
BTG-06-002,Kabupaten Batang,100000001418
BTG-06-003,Kabupaten Batang,100000012914
BTG-06-004,Kabupaten Batang,100000041387
BTG-06-005,Kabupaten Batang,100000052835
BTI-11-001,Kabupaten Teluk Bintuni,100000004930
BTL-06-001,Kabupaten Bantul,100000001421
BTL-06-002,Kabupaten Bantul,100000001422
BTL-06-003,Kabupaten Bantul,100000001423
BTL-06-004,Kabupaten Bantul,100000001426
BTL-06-005,Kabupaten Bantul,100000001428
BTL-06-006,Kabupaten Bantul,100000001430
BTL-06-007,Kabupaten Bantul,100000007401
BTL-06-008,Kabupaten Bantul,100000046978
BTL-06-009,Kabupaten Bantul,100000052838
BTM-02-001,Kota Batam,100000000098
BTM-02-002,Kota Batam,100000000100
BTM-02-003,Kota Batam,100000000101
BTM-02-004,Kota Batam,100000000102
BTM-02-005,Kota Batam,100000001438
BTM-02-006,Kota Batam,100000001440
BTM-02-007,Kota Batam,100000001444
BTM-02-008,Kota Batam,100000001452
BTM-02-009,Kota Batam,100000001456
BTM-02-010,Kota Batam,100000005250
BTM-02-011,Kota Batam,100000005494
BTM-02-012,Kota Batam,100000005992
BTM-02-013,Kota Batam,100000007841
BTM-02-014,Kota Batam,100000013923
BTM-02-015,Kota Batam,100000014504
BTM-02-016,Kota Batam,100000014505
BTM-02-017,Kota Batam,100000058961
BTU-07-001,Kota Batu,100000000103
BTU-07-002,Kota Batu,100000005176
BUL-10-001,Kabupaten Buol,100000001463
BUL-10-002,Kabupaten Buol,100000001464
BYL-06-001,Kabupaten Boyolali,100000001465
BYL-06-002,Kabupaten Boyolali,100000001466
BYL-06-003,Kabupaten Boyolali,100000001468
BYL-06-004,Kabupaten Boyolali,100000001471
BYL-06-005,Kabupaten Boyolali,100000005433
BYL-06-006,Kabupaten Boyolali,100000014067
BYL-06-007,Kabupaten Boyolali,100000014506
BYL-06-008,Kabupaten Boyolali,100000018213
BYL-06-009,Kabupaten Boyolali,100000018214
BYL-06-010,Kabupaten Boyolali,100000018216
BYL-06-011,Kabupaten Boyolali,100000026472
BYL-06-012,Kabupaten Boyolali,100000045042
BYL-06-013,Kabupaten Boyolali,100000046998
BYW-07-001,Kabupaten Banyuwangi,100000000105
BYW-07-002,Kabupaten Banyuwangi,100000000106
BYW-07-003,Kabupaten Banyuwangi,100000000108
BYW-07-004,Kabupaten Banyuwangi,100000000109
BYW-07-005,Kabupaten Banyuwangi,100000000111
BYW-07-006,Kabupaten Banyuwangi,100000000113
BYW-07-007,Kabupaten Banyuwangi,100000000114
BYW-07-008,Kabupaten Banyuwangi,100000001473
BYW-07-009,Kabupaten Banyuwangi,100000001474
BYW-07-010,Kabupaten Banyuwangi,100000001475
BYW-07-011,Kabupaten Banyuwangi,100000001476
BYW-07-012,Kabupaten Banyuwangi,100000001477
BYW-07-013,Kabupaten Banyuwangi,100000001480
BYW-07-014,Kabupaten Banyuwangi,100000004858
BYW-07-015,Kabupaten Banyuwangi,100000004861
BYW-07-016,Kabupaten Banyuwangi,100000006440
BYW-07-017,Kabupaten Banyuwangi,100000012492
BYW-07-018,Kabupaten Banyuwangi,100000012496
BYW-07-019,Kabupaten Banyuwangi,100000014508
BYW-07-020,Kabupaten Banyuwangi,100000059083
CAG-01-001,Kabupaten Aceh Jaya,100000001487
CAG-01-002,Kabupaten Aceh Jaya,100000001488
CAG-01-003,Kabupaten Aceh Jaya,100000012498
CAG-01-004,Kabupaten Aceh Jaya,100000012499
CBN-05-001,Kota Cirebon,100000000737
CBN-05-002,Kota Cirebon,100000001548
CBN-05-003,Kota Cirebon,100000001549
CBN-05-004,Kota Cirebon,100000001550
CBN-05-005,Kota Cirebon,100000001551
CBN-05-006,Kota Cirebon,100000001555
CBN-05-007,Kota Cirebon,100000003091
CBN-05-008,Kota Cirebon,100000003093
CBN-05-009,Kota Cirebon,100000003121
CBN-05-010,Kota Cirebon,100000005456
CBN-05-011,Kota Cirebon,100000007341
CBN-05-012,Kota Cirebon,100000007370
CBN-05-013,Kota Cirebon,100000007371
CBN-05-014,Kota Cirebon,100000007373
CBN-05-015,Kota Cirebon,100000007377
CBN-05-016,Kota Cirebon,100000013232
CBN-05-017,Kota Cirebon,100000013236
CBN-05-018,Kota Cirebon,100000013366
CBN-05-019,Kota Cirebon,100000014519
CBN-05-020,Kota Cirebon,100000014810
CBN-05-021,Kota Cirebon,100000014811
CBN-05-022,Kota Cirebon,100000018132
CBN-05-023,Kota Cirebon,100000018155
CBN-05-024,Kota Cirebon,100000018157
CBN-05-025,Kota Cirebon,100000018163
CBN-05-026,Kota Cirebon,100000018164
CBN-05-027,Kota Cirebon,100000018166
CBN-05-028,Kota Cirebon,100000018182
CJR-05-001,Kabupaten Cianjur,100000000152
CJR-05-002,Kabupaten Cianjur,100000000154
CJR-05-003,Kabupaten Cianjur,100000000156
CJR-05-004,Kabupaten Cianjur,100000000272
CJR-05-005,Kabupaten Cianjur,100000001541
CJR-05-006,Kabupaten Cianjur,100000001569
CJR-05-007,Kabupaten Cianjur,100000001570
CJR-05-008,Kabupaten Cianjur,100000001571
CJR-05-009,Kabupaten Cianjur,100000001576
CJR-05-010,Kabupaten Cianjur,100000001579
CJR-05-011,Kabupaten Cianjur,100000001581
CJR-05-012,Kabupaten Cianjur,100000003089
CJR-05-013,Kabupaten Cianjur,100000007336
CJR-05-014,Kabupaten Cianjur,100000007378
CJR-05-015,Kabupaten Cianjur,100000007380
CJR-05-016,Kabupaten Cianjur,100000014520
CJR-05-017,Kabupaten Cianjur,100000014521
CJR-05-018,Kabupaten Cianjur,100000014522
CJR-05-019,Kabupaten Cianjur,100000014523
CJR-05-020,Kabupaten Cianjur,100000014524
CJR-05-021,Kabupaten Cianjur,100000014525
CJR-05-022,Kabupaten Cianjur,100000014526
CJR-05-023,Kabupaten Cianjur,100000014527
CJR-05-024,Kabupaten Cianjur,100000014528
CJR-05-025,Kabupaten Cianjur,100000014529
CJR-05-026,Kabupaten Cianjur,100000014530
CJR-05-027,Kabupaten Cianjur,100000014803
CJR-05-028,Kabupaten Cianjur,100000018314
CJR-05-029,Kabupaten Cianjur,100000046881
CJR-05-030,Kabupaten Cianjur,100000055542
CJR-05-031,Kabupaten Cianjur,100000055549
CJR-05-032,Kabupaten Cianjur,100000055553
CJR-05-033,Kabupaten Cianjur,100000055554
CJR-05-034,Kabupaten Cianjur,100000055569
CJR-05-035,Kabupaten Cianjur,100000055573
CKG-04-001,Kota Adm. Jakarta Timur,100000000159
CKG-04-002,Kota Adm. Jakarta Timur,100000001582
CKG-04-003,Kota Adm. Jakarta Timur,100000001583
CKG-04-004,Kota Adm. Jakarta Timur,100000001585
CKG-04-005,Kota Adm. Jakarta Timur,100000001586
CKG-04-006,Kota Adm. Jakarta Timur,100000001589
CKG-04-007,Kota Adm. Jakarta Timur,100000012535
CKG-04-008,Kota Adm. Jakarta Timur,100000012538
CKG-04-009,Kota Adm. Jakarta Timur,100000016134
CKG-04-010,Kota Adm. Jakarta Timur,100000017569
CKG-04-011,Kota Adm. Jakarta Timur,100000017570
CKG-04-012,Kota Adm. Jakarta Timur,100000017580
CKG-04-013,Kota Adm. Jakarta Timur,100000017581
CKG-04-014,Kota Adm. Jakarta Timur,100000017582
CKG-04-015,Kota Adm. Jakarta Timur,100000018192
CLG-04-001,Kota Cilegon,100000007293
CLG-04-002,Kota Cilegon,100000007294
CLG-04-003,Kota Cilegon,100000007835
CLP-06-001,Kabupaten Cilacap,100000000196
CLP-06-002,Kabupaten Cilacap,100000000197
CLP-06-003,Kabupaten Cilacap,100000001648
CLP-06-004,Kabupaten Cilacap,100000001649
CLP-06-005,Kabupaten Cilacap,100000001650
CLP-06-006,Kabupaten Cilacap,100000014533
CLP-06-007,Kabupaten Cilacap,100000014534
CLP-06-008,Kabupaten Cilacap,100000014535
CLP-06-009,Kabupaten Cilacap,100000014536
CLP-06-010,Kabupaten Cilacap,100000014537
CLP-06-011,Kabupaten Cilacap,100000015048
CLP-06-012,Kabupaten Cilacap,100000015049
CLP-06-013,Kabupaten Cilacap,100000015050
CLP-06-014,Kabupaten Cilacap,100000015054
CLP-06-015,Kabupaten Cilacap,100000015057
CLP-06-016,Kabupaten Cilacap,100000015058
CLP-06-017,Kabupaten Cilacap,100000015059
CLP-06-018,Kabupaten Cilacap,100000018212
CLP-06-019,Kabupaten Cilacap,100000039492
CMH-05-001,Kota Cimahi,100000000200
CMH-05-002,Kota Cimahi,100000001156
CMH-05-003,Kota Cimahi,100000001656
CMH-05-004,Kota Cimahi,100000001657
CMH-05-005,Kota Cimahi,100000001658
CMH-05-006,Kota Cimahi,100000007345
CMH-05-007,Kota Cimahi,100000007391
CMH-05-008,Kota Cimahi,100000012559
CMH-05-009,Kota Cimahi,100000014539
CMH-05-010,Kota Cimahi,100000015060
CMH-05-011,Kota Cimahi,100000018110
CMH-05-012,Kota Cimahi,100000018168
CMH-05-013,Kota Cimahi,100000018177
CMH-05-014,Kota Cimahi,100000018178
CMS-05-001,Kabupaten Ciamis,100000000201
CMS-05-002,Kabupaten Ciamis,100000000204
CMS-05-003,Kabupaten Ciamis,100000000205
CMS-05-004,Kabupaten Ciamis,100000001659
CMS-05-005,Kabupaten Ciamis,100000001661
CMS-05-006,Kabupaten Ciamis,100000001662
CMS-05-007,Kabupaten Ciamis,100000006232
CMS-05-008,Kabupaten Ciamis,100000007332
CMS-05-009,Kabupaten Ciamis,100000007333
CMS-05-010,Kabupaten Ciamis,100000007368
CMS-05-011,Kabupaten Ciamis,100000013626
CMS-05-012,Kabupaten Ciamis,100000014541
CMS-05-013,Kabupaten Ciamis,100000014542
CMS-05-014,Kabupaten Ciamis,100000014543
CMS-05-015,Kabupaten Ciamis,100000014544
CMS-05-016,Kabupaten Ciamis,100000014545
CMS-05-017,Kabupaten Ciamis,100000015062
CMS-05-018,Kabupaten Ciamis,100000015065
CMS-05-019,Kabupaten Ciamis,100000015067
CMS-05-020,Kabupaten Ciamis,100000018104
CMS-05-021,Kabupaten Ciamis,100000018154
CMS-05-022,Kabupaten Ciamis,100000054722
CMS-05-023,Kabupaten Ciamis,100000055532
CMS-05-024,Kabupaten Ciamis,100000055538
CMS-05-025,Kabupaten Ciamis,100000055550
CPT-04-001,Kota Tangerang Selatan,100000000398
CPT-04-002,Kota Tangerang Selatan,100000000402
CPT-04-003,Kota Tangerang Selatan,100000007298
CPT-04-004,Kota Tangerang Selatan,100000007300
CPT-04-005,Kota Tangerang Selatan,100000014667
CRP-03-001,Kabupaten Rejang Lebong,100000001667
CRP-03-002,Kabupaten Rejang Lebong,100000012567
CRP-03-003,Kabupaten Rejang Lebong,100000035734
CRP-03-004,Kabupaten Rejang Lebong,100000035776
CRP-03-005,Kabupaten Rejang Lebong,100000057706
DGL-10-001,Kabupaten Donggala,100000000206
DGL-10-002,Kabupaten Donggala,100000001669
DGL-10-003,Kabupaten Donggala,100000001670
DGL-10-004,Kabupaten Donggala,100000001671
DGL-10-005,Kabupaten Donggala,100000001672
DGL-10-006,Kabupaten Donggala,100000001673
DGL-10-007,Kabupaten Donggala,100000001674
DGL-10-008,Kabupaten Donggala,100000005014
DGL-10-009,Kabupaten Donggala,100000057842
DKL-02-001,Kabupaten Lingga,100000005003
DKL-02-002,Kabupaten Lingga,100000005246
DKL-02-003,Kabupaten Lingga,100000006149
DKL-02-004,Kabupaten Lingga,100000006505
DLS-01-001,Kabupaten Humbang Hasundutan,100000000208
DLS-01-002,Kabupaten Humbang Hasundutan,100000001675
DLS-01-003,Kabupaten Humbang Hasundutan,100000001676
DLS-01-004,Kabupaten Humbang Hasundutan,100000001677
DLS-01-005,Kabupaten Humbang Hasundutan,100000001678
DLS-01-006,Kabupaten Humbang Hasundutan,100000001679
DLS-01-007,Kabupaten Humbang Hasundutan,100000005825
DLS-01-008,Kabupaten Humbang Hasundutan,100000006806
DLS-01-009,Kabupaten Humbang Hasundutan,100000012573
DLS-01-010,Kabupaten Humbang Hasundutan,100000014547
DLS-01-011,Kabupaten Humbang Hasundutan,100000014548
DLS-01-012,Kabupaten Humbang Hasundutan,100000044429
DLS-01-013,Kabupaten Humbang Hasundutan,100000056591
DLS-01-014,Kabupaten Humbang Hasundutan,100000059183
DMK-06-001,Kabupaten Demak,100000001681
DMK-06-002,Kabupaten Demak,100000001682
DMK-06-003,Kabupaten Demak,100000001684
DMK-06-004,Kabupaten Demak,100000001686
DMK-06-005,Kabupaten Demak,100000001687
DMK-06-006,Kabupaten Demak,100000001688
DMK-06-007,Kabupaten Demak,100000004864
DMK-06-008,Kabupaten Demak,100000005435
DMK-06-009,Kabupaten Demak,100000057749
DMK-06-010,Kabupaten Demak,100000058761
DOB-11-001,Kabupaten Kepulauan Aru,100000005665
DOB-11-002,Kabupaten Kepulauan Aru,100000005666
DOB-11-003,Kabupaten Kepulauan Aru,100000005667
DOB-11-004,Kabupaten Kepulauan Aru,100000005668
DOB-11-005,Kabupaten Kepulauan Aru,100000005669
DOB-11-006,Kabupaten Kepulauan Aru,100000005670
DOB-11-007,Kabupaten Kepulauan Aru,100000005677
DOB-11-008,Kabupaten Kepulauan Aru,100000005688
DOB-11-009,Kabupaten Kepulauan Aru,100000005689
DOB-11-010,Kabupaten Kepulauan Aru,100000005691
DOB-11-011,Kabupaten Kepulauan Aru,100000005692
DOB-11-012,Kabupaten Kepulauan Aru,100000005694
DOB-11-013,Kabupaten Kepulauan Aru,100000005695
DOB-11-014,Kabupaten Kepulauan Aru,100000005701
DPK-04-001,Kota Depok,100000000209
DPK-04-002,Kota Depok,100000000213
DPK-04-003,Kota Depok,100000000218
DPK-04-004,Kota Depok,100000001689
DPK-04-005,Kota Depok,100000001691
DPK-04-006,Kota Depok,100000001692
DPK-04-007,Kota Depok,100000004612
DPK-04-008,Kota Depok,100000004828
DPK-04-009,Kota Depok,100000005373
DPK-04-010,Kota Depok,100000007329
DPK-04-011,Kota Depok,100000007823
DPK-04-012,Kota Depok,100000007825
DPK-04-013,Kota Depok,100000012512
DPK-04-014,Kota Depok,100000014554
DPK-04-015,Kota Depok,100000014555
DPK-04-016,Kota Depok,100000058752
DPK-04-017,Kota Depok,100000058902
DPR-08-001,Kota Denpasar,100000001707
DPR-08-002,Kota Denpasar,100000001709
DPR-08-003,Kota Denpasar,100000014557
DPR-08-004,Kota Denpasar,100000014558
DPR-08-005,Kota Denpasar,100000014559
DPR-08-006,Kota Denpasar,100000014560
DPR-08-007,Kota Denpasar,100000014561
DPR-08-008,Kota Denpasar,100000014562
DPR-08-009,Kota Denpasar,100000014563
DPR-08-010,Kota Denpasar,100000014564
DPR-08-011,Kota Denpasar,100000014566
DPR-08-012,Kota Denpasar,100000014568
DPR-08-013,Kota Denpasar,100000014569
DPU-08-001,Kabupaten Dompu,100000000224
DPU-08-002,Kabupaten Dompu,100000000225
DPU-08-003,Kabupaten Dompu,100000000226
DPU-08-004,Kabupaten Dompu,100000000227
DPU-08-005,Kabupaten Dompu,100000000228
DPU-08-006,Kabupaten Dompu,100000001720
DPU-08-007,Kabupaten Dompu,100000001721
DPU-08-008,Kabupaten Dompu,100000001722
DPU-08-009,Kabupaten Dompu,100000012580
DPU-08-010,Kabupaten Dompu,100000014570
DPU-08-011,Kabupaten Dompu,100000014571
DPU-08-012,Kabupaten Dompu,100000014572
DRB-10-001,Kabupaten Pulau Morotai,100000002562
DRB-10-002,Kabupaten Pulau Morotai,100000005654
DRB-10-003,Kabupaten Pulau Morotai,100000005660
DRH-11-001,Kabupaten Seram Bagian Barat,100000000229
DRH-11-002,Kabupaten Seram Bagian Barat,100000001723
DRH-11-003,Kabupaten Seram Bagian Barat,100000001724
DRH-11-004,Kabupaten Seram Bagian Barat,100000004951
DRH-11-005,Kabupaten Seram Bagian Barat,100000005051
DRH-11-006,Kabupaten Seram Bagian Barat,100000014573
DRH-11-007,Kabupaten Seram Bagian Barat,100000058863
DTH-11-001,Kabupaten Seram Bagian Timur,100000000230
DTH-11-002,Kabupaten Seram Bagian Timur,100000001726
DTH-11-003,Kabupaten Seram Bagian Timur,100000001727
DTH-11-004,Kabupaten Seram Bagian Timur,100000005680
DTH-11-005,Kabupaten Seram Bagian Timur,100000005681
DTH-11-006,Kabupaten Seram Bagian Timur,100000005686
DTH-11-007,Kabupaten Seram Bagian Timur,100000005687
DTH-11-008,Kabupaten Seram Bagian Timur,100000005799
DTH-11-009,Kabupaten Seram Bagian Timur,100000005800
DTH-11-010,Kabupaten Seram Bagian Timur,100000015731
DTH-11-011,Kabupaten Seram Bagian Timur,100000058825
